Data saved: 26-04-2025 13:24:13
------------------------------------------
[1672531200000,"16541.77000000","16559.77000000","16508.39000000","16530.71000000","23518.20414000",1672552799999,"388779907.84993010",777608,"11731.47020000","193932390.83761580","0"]
[1672552800000,"16530.71000000","16557.00000000","16499.01000000","16556.66000000","24445.82729000",1672574399999,"404113144.77944640",786377,"12105.98382000","200126621.02592270","0"]
[1672574400000,"16556.66000000","16596.64000000","16533.68000000","16578.85000000","24722.62685000",1672595999999,"409422765.89735720",824786,"12426.18222000","205789352.14408750","0"]
[1672596000000,"16579.25000000","16628.00000000","16578.85000000","16616.75000000","24238.75546000",1672617599999,"402477971.15047890",829584,"12285.14544000","203993309.82743270","0"]
[1672617600000,"16617.17000000","16707.25000000","16548.70000000","16647.58000000","29423.65357000",1672639199999,"488804576.82858930",941732,"14424.37999000","239630650.41716640","0"]
[1672639200000,"16648.37000000","16772.01000000","16635.93000000","16735.11000000","39334.64450000",1672660799999,"657718433.03568510",1254977,"19955.44377000","333677041.47957660","0"]
[1672660800000,"16735.51000000","16750.00000000","16669.15000000","16715.42000000","28644.14994000",1672682399999,"478804524.43726320",1036811,"14301.69340000","239067719.05247770","0"]
[1672682400000,"16715.42000000","16799.23000000","16660.51000000","16672.87000000","24486.12390000",1672703999999,"409355680.96634080",802598,"12243.74232000","204699369.74258560","0"]
[1672704000000,"16672.78000000","16727.72000000","16647.81000000","16725.50000000","28989.41872000",1672725599999,"483707145.40952140",1048437,"14590.39545000","243452564.25651780","0"]
[1672725600000,"16725.50000000","16778.40000000","16698.15000000","16721.03000000","38204.54433000",1672747199999,"639152285.28566630",1298177,"18992.67244000","317748992.84199740","0"]
[1672747200000,"16721.42000000","16773.00000000","16605.28000000","16633.65000000","59191.12335000",1672768799999,"987637913.58298150",1673691,"29229.39244000","487714469.05275480","0"]
[1672768800000,"16633.15000000","16695.00000000","16622.41000000","16675.18000000","33156.45093000",1672790399999,"552268572.04749920",1077291,"16783.30213000","279555376.56240460","0"]
[1672790400000,"16675.65000000","16910.98000000","16652.66000000","16857.57000000","58128.23718000",1672811999999,"975665475.49958940",1606898,"29409.20553000","493615695.80703140","0"]
[1672812000000,"16857.57000000","16919.00000000","16831.13000000","16835.35000000","44367.22850000",1672833599999,"747936281.06459740",1445378,"22022.18477000","371257441.60812920","0"]
