Data saved: 26-04-2025 13:24:13
------------------------------------------
[1554076800000,"4102.44000000","4140.95000000","4067.00000000","4134.85000000","9106.17228800",1554098399999,"37505377.27911809",59103,"4580.66693700","18871533.99719926","0"]
[1554098400000,"4134.85000000","4144.04000000","4111.12000000","4128.69000000","6032.91180400",1554119999999,"24923350.76482235",43796,"2984.64456600","12331324.14999682","0"]
[1554120000000,"4128.68000000","4158.70000000","4126.86000000","4144.98000000","6835.71708400",1554141599999,"28329480.94604585",48673,"3493.51316600","14479292.78785620","0"]
[1554141600000,"4144.98000000","4154.97000000","4133.00000000","4144.56000000","3532.26646500",1554163199999,"14630029.15790263",32696,"1856.46465100","7689809.01822174","0"]
[1554163200000,"4144.54000000","4841.44000000","4140.54000000","4625.84000000","39082.55254800",1554184799999,"176349717.46689112",195089,"20751.75680900","93324729.15055871","0"]
[1554184800000,"4623.74000000","4775.00000000","4585.44000000","4722.27000000","31315.08393300",1554206399999,"146388614.65594690",174957,"16511.14026100","77202468.60292177","0"]
[1554206400000,"4722.45000000","4777.82000000","4618.00000000","4691.16000000","17930.10304500",1554227999999,"84613198.60074348",129145,"9216.13556500","43503020.73549227","0"]
[1554228000000,"4691.19000000","4897.99000000","4690.89000000","4857.29000000","17055.89973700",1554249599999,"81667196.03392519",109942,"9247.10904900","44270550.32643026","0"]
[1554249600000,"4857.19000000","5034.99000000","4753.50000000","4900.53000000","35453.27610100",1554271199999,"174729677.88210244",207743,"17945.93784100","88451657.17743710","0"]
[1554271200000,"4902.17000000","4957.33000000","4885.01000000","4920.39000000","11287.86942800",1554292799999,"55532437.06795442",90284,"5932.33492100","29184016.93767800","0"]
[1554292800000,"4920.39000000","5132.00000000","4919.00000000","5080.72000000","24521.84141600",1554314399999,"123099819.71536567",158747,"13135.64785100","65924386.57292176","0"]
[1554314400000,"5080.72000000","5275.01000000","4760.00000000","4932.60000000","38627.13879800",1554335999999,"195539036.25246176",235245,"18961.66414800","96094361.38687738","0"]
[1554336000000,"4932.59000000","5039.08000000","4880.00000000","4990.98000000","15965.78019800",1554357599999,"79400479.32798668",114808,"8164.50093300","40609609.10962567","0"]
[1554357600000,"4991.00000000","5034.11000000","4894.99000000","4971.96000000","13518.36080500",1554379199999,"67310124.42492670",99030,"6821.31022800","33963823.41669379","0"]
[1554379200000,"4971.87000000","5015.00000000","4860.00000000","4869.24000000","15238.48708000",1554400799999,"75483358.55941210",104698,"7887.46207100","39099457.32677514","0"]
[1554400800000,"4871.39000000","4927.99000000","4777.00000000","4898.66000000","16331.62608500",1554422399999,"79217369.69669884",100605,"8330.03512200","40417674.93805722","0"]
[1554422400000,"4898.64000000","5000.00000000","4880.62000000","4976.91000000","10765.51834800",1554443999999,"53184487.73380586",84841,"5526.58561500","27310167.15908305","0"]
[1554444000000,"4976.33000000","4998.99000000","4931.70000000","4985.53000000","9010.18926800",1554465599999,"44710904.61530607",71807,"4823.77612300","23941243.76611493","0"]
[1554465600000,"4985.46000000","5028.22000000","4941.00000000","5004.74000000","12570.23603600",1554487199999,"62681279.93305956",82751,"6829.64998700","34066487.58490861","0"]
[1554487200000,"5004.73000000","5027.10000000","4956.27000000","5004.95000000","7422.60915400",1554508799999,"37084158.42879513",52976,"4055.62451200","20268419.69980984","0"]
[1554508800000,"5004.96000000","5008.72000000","4965.00000000","4999.08000000","5144.09152900",1554530399999,"25684636.90068635",44431,"2696.08739800","13463670.50452370","0"]
[1554530400000,"4999.69000000","5000.99000000","4950.02000000","4978.25000000","5106.77405400",1554551999999,"25419795.42786590",43972,"2705.60718500","13470805.25379536","0"]
[1554552000000,"4977.25000000","5205.00000000","4975.00000000","5119.24000000","18158.17215500",1554573599999,"92336551.23173820",108745,"9786.08882400","49751645.86306405","0"]
[1554573600000,"5119.23000000","5175.09000000","4928.59000000","5043.89000000","13361.80457500",1554595199999,"67522428.05284143",84089,"6608.23846200","33433069.26779482","0"]
[1554595200000,"5042.07000000","5149.98000000","5026.00000000","5098.00000000","8086.14238900",1554616799999,"41265515.54734663",64327,"4249.62856000","21698678.15910818","0"]
[1554616800000,"5097.99000000","5175.00000000","5081.70000000","5115.04000000","7577.73899200",1554638399999,"38899101.07443260",61273,"3961.37569800","20338249.24529054","0"]
[1554638400000,"5114.25000000","5164.97000000","5050.00000000","5123.86000000","9544.59432000",1554659999999,"48829872.75481981",68852,"4663.17231700","23860535.72476248","0"]
[1554660000000,"5123.86000000","5234.00000000","5097.76000000","5170.27000000","12407.01110300",1554681599999,"63922261.19530502",79632,"6630.43625700","34171847.42797533","0"]
[1554681600000,"5170.27000000","5305.00000000","5152.59000000","5250.74000000","16874.07683400",1554703199999,"88525158.77407869",105959,"8574.45435300","44985091.45376500","0"]
[1554703200000,"5250.74000000","5252.91000000","5045.00000000","5046.16000000","13010.33215200",1554724799999,"67073967.26251891",96399,"6129.46201400","31612936.58395240","0"]
[1554724800000,"5046.16000000","5208.00000000","5039.00000000","5157.66000000","11936.59623400",1554746399999,"61406926.21675163",85489,"5997.86745400","30853147.19421217","0"]
[1554746400000,"5156.94000000","5255.00000000","5145.00000000","5236.90000000","8357.42556200",1554767999999,"43481025.51421757",62981,"4600.38158100","23945293.11545562","0"]
[1554768000000,"5238.38000000","5238.40000000","5076.68000000","5143.33000000","10747.30149200",1554789599999,"55508890.62624793",75440,"5229.92440500","27023216.08932538","0"]
[1554789600000,"5142.07000000","5177.20000000","5085.75000000","5153.36000000","10707.40801700",1554811199999,"55016712.26938377",72130,"5445.51683600","27989707.45381319","0"]
[1554811200000,"5152.94000000","5188.94000000","5135.00000000","5162.81000000","7655.75308800",1554832799999,"39517209.17420849",62753,"3845.33821500","19851393.71042651","0"]
[1554832800000,"5162.85000000","5194.12000000","5121.00000000","5150.00000000","4956.54971400",1554854399999,"25590815.24653332",43058,"2446.22665900","12631974.50375118","0"]
[1554854400000,"5150.00000000","5220.12000000","5135.00000000","5213.77000000","6346.62537500",1554875999999,"32895233.65011515",48743,"3594.08781900","18636684.09891643","0"]
[1554876000000,"5213.76000000","5228.08000000","5189.00000000","5197.40000000","5610.62942800",1554897599999,"29219179.97454302",44770,"2763.25951000","14391937.71055302","0"]
[1554897600000,"5197.01000000","5278.99000000","5195.33000000","5252.73000000","8292.86790600",1554919199999,"43402543.11936035",55696,"4590.15983400","24029598.61334748","0"]
[1554919200000,"5252.73000000","5422.00000000","5180.89000000","5308.25000000","19823.49776200",1554940799999,"105353077.76803678",111758,"10322.11378600","54894381.28953098","0"]
[1554940800000,"5307.86000000","5332.67000000","5100.00000000","5182.67000000","14261.23972000",1554962399999,"74189191.94566423",98065,"6674.69693200","34724946.67751422","0"]
[1554962400000,"5182.09000000","5193.89000000","4927.00000000","5001.91000000","20160.94832200",1554983999999,"101904561.40602545",125311,"9543.12066600","48240471.66324435","0"]
[1554984000000,"5001.01000000","5042.66000000","4961.01000000","5036.80000000","12782.33161000",1555005599999,"63987038.19969575",88988,"6758.57913500","33837081.20554376","0"]
[1555005600000,"5037.01000000","5069.97000000","4961.47000000","5017.37000000","7492.08103400",1555027199999,"37656114.30611249",56940,"3654.71567600","18372062.14222685","0"]
[1555027200000,"5017.37000000","5023.99000000","4861.22000000","4983.49000000","11166.84210000",1555048799999,"55287799.27190422",69092,"5443.34176400","26956925.38501675","0"]
[1555048800000,"4983.00000000","5069.97000000","4959.00000000","5041.36000000","9305.50962500",1555070399999,"46644935.95846419",65184,"4990.08758400","25000898.69041858","0"]
[1555070400000,"5041.36000000","5080.58000000","5012.49000000","5041.98000000","8168.54888400",1555091999999,"41201072.90476459",56152,"4133.18461600","20849474.59790685","0"]
[1555092000000,"5042.42000000","5068.99000000","5002.94000000","5048.01000000","4635.77800500",1555113599999,"23351952.94417910",35608,"2332.97656900","11754519.60554598","0"]
[1555113600000,"5047.00000000","5099.00000000","5030.01000000","5087.74000000","4462.98592400",1555135199999,"22634963.50182200",35773,"2253.83360600","11433067.27626075","0"]
[1555135200000,"5086.68000000","5088.04000000","5004.00000000","5018.92000000","5890.02977200",1555156799999,"29704191.56664849",43946,"2786.83407300","14054458.90793144","0"]
[1555156800000,"5019.43000000","5078.70000000","5013.20000000","5067.76000000","4178.61247600",1555178399999,"21097587.02753678",33286,"2334.39079500","11787500.30589444","0"]
[1555178400000,"5068.99000000","5070.00000000","5015.70000000","5045.22000000","2760.82863000",1555199999999,"13939242.34860779",25669,"1316.99478500","6650267.43211552","0"]
